Time	-Avg A
(us)	(mV)

6.82039999	-31.41280000
6.82079999	-31.39008000
6.82119999	-31.45065000
6.82159999	-31.42037000
6.82199999	-31.47336000
6.82239999	-31.37492000
6.82279999	-31.43550000
6.82319999	-31.36736000
6.82359999	-31.45820000
6.82399999	-31.35222000
6.82439999	-31.39008000
6.82479999	-31.37494000
6.82519999	-31.48850000
6.82559999	-31.39007000
6.82599999	-31.40523000
6.82639999	-31.39008000
6.82679999	-31.45065000
6.82719999	-31.33708000
6.82759999	-31.48093000
6.82799999	-31.41278000
6.82839999	-31.46578000
6.82879999	-31.45823000
6.82919999	-31.34465000
6.82959999	-31.35221000
6.82999999	-31.41280000
6.83039999	-31.35223000
6.83080000	-31.35980000
6.83120000	-31.32195000
6.83160000	-31.38251000
6.83200000	-31.42037000
6.83240000	-31.32951000
6.83280000	-31.35222000
6.83320000	-31.29923000
6.83360000	-31.39009000
6.83400000	-31.43550000
6.83440000	-31.31438000
6.83480000	-31.42036000
6.83520000	-31.39008000
6.83560000	-31.45822000
6.83600000	-31.35222000
6.83640000	-31.32951000
6.83680000	-31.28409000
6.83720000	-31.42793000
6.83760000	-31.36736000
6.83800000	-31.43550000
6.83840000	-31.35980000
6.83880000	-31.35223000
6.83920000	-31.32951000
6.83960000	-31.36737000
6.84000000	-31.33708000
6.84040000	-31.42793000
6.84080000	-31.39009000
6.84120000	-31.39008000
6.84160000	-31.31437000
6.84200000	-31.48094000
6.84240000	-31.39765000
6.84280000	-31.26136000
6.84320000	-31.38250000
6.84360000	-31.42794000
6.84400000	-31.32194000
6.84440000	-31.30680000
6.84480000	-31.32951000
6.84520000	-31.36736000
6.84560000	-31.30680000
6.84600000	-31.36737000
6.84640000	-31.29165000
6.84680000	-31.29166000
6.84720000	-31.27650000
6.84760000	-31.26136000
6.84800000	-31.27651000
6.84840000	-31.28408000
6.84880000	-31.23108000
6.84920000	-31.39008000
6.84960000	-31.23866000
6.85000000	-31.27651000
6.85040000	-31.29165000
6.85080000	-31.42794000
6.85120000	-31.29164000
6.85160000	-31.32193000
6.85200000	-31.37494000
6.85240000	-31.41279000
6.85280000	-31.40522000
6.85320000	-31.42035000
6.85360000	-31.24622000
6.85400000	-31.33708000
6.85440000	-31.35221000
6.85480000	-31.42036000
6.85520000	-31.32951000
6.85560000	-31.26893000
6.85600000	-31.29922000
6.85640000	-31.38251000
6.85680000	-31.34464000
6.85720000	-31.33708000
6.85760000	-31.26136000
6.85800000	-31.29922000
6.85840000	-31.24622000
6.85880000	-31.32951000
6.85920000	-31.29921000
6.85960000	-31.32193000
6.86000000	-31.24622000
6.86040000	-31.34465000
6.86080000	-31.25379000
6.86120000	-31.33706000
6.86160000	-31.40522000
6.86200000	-31.28408000
6.86240000	-31.35980000
6.86280000	-31.30679000
6.86320000	-31.21593000
6.86360000	-31.31436000
6.86400000	-31.26893000
6.86440000	-31.32950000
6.86480000	-31.34464000
6.86520000	-31.39008000
6.86560000	-31.23864000
6.86600000	-31.33707000
6.86640000	-31.24622000
6.86680000	-31.34465000
6.86720000	-31.23866000
6.86760000	-31.35979000
6.86800000	-31.26136000
6.86840000	-31.39009000
6.86880000	-31.26893000
6.86920000	-31.39765000
6.86960000	-31.22351000
6.87000000	-31.33708000
6.87040000	-31.33708000
6.87080000	-31.41279000
6.87120000	-31.29922000
6.87160000	-31.28408000
6.87200000	-31.28408000
6.87240000	-31.41279000
6.87280000	-31.32952000
6.87320000	-31.40522000
6.87360000	-31.39008000
6.87400000	-31.37493000
6.87440000	-31.38252000
6.87480000	-31.29923000
6.87520000	-31.25379000
6.87560000	-31.32193000
6.87600000	-31.32194000
6.87640000	-31.33707000
6.87680000	-31.39009000
6.87720000	-31.43550000
6.87760000	-31.27651000
6.87800000	-31.36737000
6.87840000	-31.31437000
6.87880000	-31.35221000
6.87920000	-31.32194000
6.87960000	-31.28409000
6.88000000	-31.33707000
6.88040000	-31.40522000
6.88080000	-31.35221000
6.88120000	-31.44307000
6.88160000	-31.39764000
6.88200000	-31.41279000
6.88240000	-31.30679000
6.88280000	-31.37494000
6.88320000	-31.31437000
6.88360000	-31.32950000
6.88400000	-31.32195000
6.88440000	-31.38251000
6.88480000	-31.27651000
6.88520000	-31.44305000
6.88560000	-31.40522000
6.88600000	-31.39765000
6.88640000	-31.30681000
6.88680000	-31.43551000
6.88720000	-31.32952000
6.88760000	-31.42037000
6.88800000	-31.32951000
6.88840000	-31.26136000
6.88880000	-31.36737000
6.88920000	-31.42035000
6.88960000	-31.42035000
6.89000000	-31.30681000
6.89040000	-31.33709000
6.89080000	-31.40521000
6.89120000	-31.29922000
6.89160000	-31.36736000
6.89200000	-31.24622000
6.89240000	-31.42792000
6.89280000	-31.40522000
6.89320000	-31.48851000
6.89360000	-31.34464000
6.89400000	-31.39007000
6.89440000	-31.35222000
6.89480000	-31.23865000
6.89520000	-31.34465000
6.89560000	-31.42794000
6.89600000	-31.32950000
6.89640000	-31.47336000
6.89680000	-31.29922000
6.89720000	-31.45822000
6.89760000	-31.43551000
6.89800000	-31.34465000
6.89840000	-31.35223000
6.89880000	-31.29923000
6.89920000	-31.26893000
6.89960000	-31.37494000
6.90000000	-31.32194000
6.90040000	-31.41279000
6.90080000	-31.34466000
6.90120000	-31.41279000
6.90160000	-31.33708000
6.90200000	-31.35222000
6.90240000	-31.34466000
6.90280000	-31.32193000
6.90320000	-31.31438000
6.90360000	-31.44307000
6.90400000	-31.34465000
6.90440000	-31.36738000
6.90480000	-31.24622000
6.90520000	-31.35221000
6.90560000	-31.26894000
6.90600000	-31.39764000
6.90640000	-31.21594000
6.90680000	-31.26137000
6.90720000	-31.28409000
6.90760000	-31.32951000
6.90800000	-31.23865000
6.90840000	-31.27651000
6.90880000	-31.22352000
6.90920000	-31.38250000
6.90960000	-31.38251000
6.91000000	-31.35979000
6.91040000	-31.35223000
6.91080000	-31.36737000
6.91120000	-31.32950000
6.91160000	-31.29923000
6.91200000	-31.37494000
6.91240000	-31.35222000
6.91280000	-31.39765000
6.91320000	-31.40522000
6.91360000	-31.35979000
6.91400000	-31.39008000
6.91440000	-31.35222000
6.91480000	-31.32950000
6.91520000	-31.32193000
6.91560000	-31.48093000
6.91600000	-31.32951000
6.91640000	-31.50364000
6.91680000	-31.26137000
6.91720000	-31.40522000
6.91760000	-31.32951000
6.91800000	-31.35980000
6.91840000	-31.35979000
6.91880000	-31.34465000
6.91920000	-31.27652000
6.91960000	-31.39765000
6.92000000	-31.32195000
6.92040000	-31.42037000
6.92080000	-31.27651000
6.92120000	-31.34464000
6.92160000	-31.36736000
6.92200000	-31.38250000
6.92240000	-31.42035000
6.92280000	-31.39008000
6.92320000	-31.34465000
6.92360000	-31.35980000
6.92400000	-31.36737000
6.92440000	-31.32194000
6.92480000	-31.32952000
6.92520000	-31.42037000
6.92560000	-31.29922000
6.92600000	-31.35223000
6.92640000	-31.32194000
6.92680000	-31.32952000
6.92720000	-31.27650000
6.92760000	-31.36736000
6.92800000	-31.26893000
6.92840000	-31.33708000
6.92880000	-31.30679000
6.92920000	-31.29922000
6.92960000	-31.22351000
6.93000000	-31.39007000
6.93040000	-31.26136000
6.93080000	-31.38251000
6.93120000	-31.29922000
6.93160000	-31.42793000
6.93200000	-31.22351000
6.93240000	-31.23108000
6.93280000	-31.29166000
6.93320000	-31.33707000
6.93360000	-31.36738000
6.93400000	-31.42036000
6.93440000	-31.27651000
6.93480000	-31.42794000
6.93520000	-31.28408000
6.93560000	-31.32951000
6.93600000	-31.35980000
6.93640000	-31.40522000
6.93680000	-31.32951000
6.93720000	-31.42037000
6.93760000	-31.33708000
6.93800000	-31.29922000
6.93840000	-31.38251000
6.93880000	-31.43551000
6.93920000	-31.32194000
6.93960000	-31.36736000
6.94000000	-31.29923000
6.94040000	-31.32952000
6.94080000	-31.27651000
6.94120000	-31.39008000
6.94160000	-31.34464000
6.94200000	-31.35221000
6.94240000	-31.31438000
6.94280000	-31.39008000
6.94320000	-31.36736000
6.94360000	-31.36736000
6.94400000	-31.27651000
6.94440000	-31.44307000
6.94480000	-31.35222000
6.94520000	-31.37493000
6.94560000	-31.39765000
6.94600000	-31.43550000
6.94640000	-31.27650000
6.94680000	-31.35980000
6.94720000	-31.32951000
6.94760000	-31.35979000
6.94800000	-31.37494000
6.94840000	-31.34464000
6.94880000	-31.22351000
6.94920000	-31.32193000
6.94960000	-31.27651000
6.95000000	-31.35221000
6.95040000	-31.24622000
6.95080000	-31.24623000
6.95120000	-31.26894000
6.95160000	-31.39008000
6.95200000	-31.23865000
6.95240000	-31.26136000
6.95280000	-31.23865000
6.95320000	-31.40523000
6.95360000	-31.27651000
6.95400000	-31.37493000
6.95440000	-31.31437000
6.95480000	-31.39009000
6.95520000	-31.45065000
6.95560000	-31.34465000
6.95600000	-31.34466000
6.95640000	-31.39009000
6.95680000	-31.27651000
6.95720000	-31.31438000
6.95760000	-31.26894000
6.95800000	-31.38251000
6.95840000	-31.29165000
6.95880000	-31.29165000
6.95920000	-31.30679000
6.95960000	-31.34465000
6.96000000	-31.29922000
6.96040000	-31.37494000
6.96080000	-31.25379000
6.96120000	-31.37493000
6.96160000	-31.35222000
6.96200000	-31.40522000
6.96240000	-31.35222000
6.96280000	-31.43550000
6.96320000	-31.37494000
6.96360000	-31.46578000
6.96400000	-31.28408000
6.96440000	-31.39008000
6.96480000	-31.42036000
6.96520000	-31.39766000
6.96560000	-31.38250000
6.96600000	-31.45823000
6.96640000	-31.29165000
6.96680000	-31.47336000
6.96720000	-31.35980000
6.96760000	-31.43551000
6.96800000	-31.35979000
6.96840000	-31.42036000
6.96880000	-31.41279000
6.96920000	-31.32194000
6.96960000	-31.32952000
6.97000000	-31.35979000
6.97040000	-31.35222000
6.97080000	-31.42794000
6.97120000	-31.33708000
6.97160000	-31.39009000
6.97200000	-31.30679000
6.97240000	-31.39765000
6.97280000	-31.39008000
6.97320000	-31.35979000
6.97360000	-31.37494000
6.97400000	-31.42037000
6.97440000	-31.35221000
6.97480000	-31.39008000
6.97520000	-31.39008000
6.97560000	-31.46579000
6.97600000	-31.32193000
6.97640000	-31.40523000
6.97680000	-31.32195000
6.97720000	-31.40522000
6.97760000	-31.33708000
6.97800000	-31.45064000
6.97840000	-31.33708000
6.97880000	-31.41278000
6.97920000	-31.41279000
6.97960000	-31.43550000
6.98000000	-31.31436000
6.98040000	-31.39765000
6.98080000	-31.24623000
6.98120000	-31.29923000
6.98160000	-31.29922000
6.98200000	-31.35223000
6.98240000	-31.29165000
6.98280000	-31.37494000
6.98320000	-31.31436000
6.98360000	-31.39008000
6.98400000	-31.23865000
6.98440000	-31.31436000
6.98480000	-31.25379000
6.98520000	-31.39008000
6.98560000	-31.37494000
6.98600000	-31.35980000
6.98640000	-31.32951000
6.98680000	-31.39008000
6.98720000	-31.39008000
6.98760000	-31.45065000
6.98800000	-31.41280000
6.98840000	-31.38251000
6.98880000	-31.32951000
6.98920000	-31.46579000
6.98960000	-31.27651000
6.99000000	-31.39009000
6.99040000	-31.39765000
6.99080000	-31.47335000
6.99120000	-31.31436000
6.99160000	-31.42794000
6.99200000	-31.30679000
6.99240000	-31.42794000
6.99280000	-31.27651000
6.99320000	-31.26894000
6.99360000	-31.37494000
6.99400000	-31.38250000
6.99440000	-31.29166000
6.99480000	-31.27651000
6.99520000	-31.34464000
6.99560000	-31.37494000
6.99600000	-31.35222000
6.99640000	-31.32951000
6.99680000	-31.20079000
6.99720000	-31.28408000
6.99760000	-31.20836000
6.99800000	-31.36737000
6.99840000	-31.33708000
6.99880000	-31.29922000
6.99920000	-31.16294000
6.99960000	-31.31436000
7.00000000	-31.31436000
7.00040000	-31.36737000
7.00080000	-31.26137000
7.00120000	-31.31436000
7.00160000	-31.31436000
7.00200000	-31.40523000
7.00240000	-31.29165000
7.00280000	-31.37494000
7.00320000	-31.28407000
7.00360000	-31.39008000
7.00400000	-31.39765000
7.00440000	-31.43550000
7.00480000	-31.37494000
7.00520000	-31.40523000
7.00560000	-31.34465000
7.00600000	-31.39007000
7.00640000	-31.31437000
7.00680000	-31.42793000
7.00720000	-31.35222000
7.00760000	-31.35978000
7.00800000	-31.35222000
7.00840000	-31.38252000
7.00880000	-31.29922000
7.00920000	-31.41280000
7.00960000	-31.36737000
7.01000000	-31.35979000
7.01040000	-31.37493000
7.01080000	-31.44308000
7.01120000	-31.32194000
7.01160000	-31.43551000
7.01200000	-31.34465000
7.01240000	-31.38252000
7.01280000	-31.32950000
7.01320000	-31.54151000
7.01360000	-31.42036000
7.01400000	-31.39008000
7.01440000	-31.31437000
7.01480000	-31.36737000
7.01520000	-31.31438000
7.01560000	-31.38252000
7.01600000	-31.33708000
7.01640000	-31.40522000
7.01680000	-31.43551000
7.01720000	-31.41281000
7.01760000	-31.29922000
7.01800000	-31.42793000
7.01840000	-31.35979000
7.01880000	-31.40522000
7.01920000	-31.43551000
7.01960000	-31.42793000
7.02000000	-31.34465000
7.02040000	-31.38251000
7.02080000	-31.27651000
7.02120000	-31.37494000
7.02160000	-31.37494000
7.02200000	-31.37494000
7.02240000	-31.39765000
7.02280000	-31.48093000
7.02320000	-31.42793000
7.02360000	-31.41280000
7.02400000	-31.40523000
7.02440000	-31.45065000
7.02480000	-31.42037000
7.02520000	-31.39766000
7.02560000	-31.35224000
7.02600000	-31.39765000
7.02640000	-31.39008000
7.02680000	-31.45065000
7.02720000	-31.38252000
7.02760000	-31.41279000
7.02800000	-31.35980000
7.02840000	-31.42794000
7.02880000	-31.29923000
7.02920000	-31.35980000
7.02960000	-31.32193000
7.03000000	-31.42037000
7.03040000	-31.35980000
7.03080000	-31.40522000
7.03120000	-31.39765000
7.03160000	-31.38250000
7.03200000	-31.40522000
7.03240000	-31.42035000
7.03280000	-31.41279000
7.03320000	-31.45065000
7.03360000	-31.45065000
7.03400000	-31.36737000
7.03440000	-31.35980000
7.03480000	-31.39009000
7.03520000	-31.39007000
7.03560000	-31.48093000
7.03600000	-31.36737000
7.03640000	-31.42037000
7.03680000	-31.37494000
7.03720000	-31.37494000
7.03760000	-31.30678000
7.03800000	-31.45821000
7.03840000	-31.33706000
7.03880000	-31.32951000
7.03920000	-31.24622000
7.03960000	-31.36735000
7.04000000	-31.34464000
7.04040000	-31.40522000
7.04080000	-31.31437000
7.04120000	-31.32951000
7.04160000	-31.37494000
7.04200000	-31.47336000
7.04240000	-31.32193000
7.04280000	-31.41279000
7.04320000	-31.43550000
7.04360000	-31.39009000
7.04400000	-31.26137000
7.04440000	-31.39766000
7.04480000	-31.29922000
7.04520000	-31.45822000
7.04560000	-31.35222000
7.04600000	-31.33709000
7.04640000	-31.29923000
7.04680000	-31.36737000
7.04720000	-31.30680000
7.04760000	-31.27651000
7.04800000	-31.27652000
7.04840000	-31.33708000
7.04880000	-31.24623000
7.04920000	-31.32951000
7.04960000	-31.39008000
7.05000000	-31.29923000
7.05040000	-31.24624000
7.05080000	-31.29165000
7.05120000	-31.20079000
7.05160000	-31.38251000
7.05200000	-31.23866000
7.05240000	-31.43551000
7.05280000	-31.38251000
7.05320000	-31.35980000
7.05360000	-31.28408000
7.05400000	-31.40521000
7.05440000	-31.20080000
7.05480000	-31.20837000
7.05520000	-31.17809000
7.05560000	-31.26893000
7.05600000	-31.20080000
7.05640000	-31.35222000
7.05680000	-31.23866000
7.05720000	-31.30680000
7.05760000	-31.30679000
7.05800000	-31.37494000
7.05840000	-31.19321000
7.05880000	-31.40522000
7.05920000	-31.29166000
7.05960000	-31.37493000
7.06000000	-31.34465000
7.06040000	-31.31436000
7.06080000	-31.30680000
7.06120000	-31.46579000
7.06160000	-31.35222000
7.06200000	-31.39008000
7.06240000	-31.28409000
7.06280000	-31.36737000
7.06320000	-31.31437000
7.06360000	-31.39765000
7.06400000	-31.33708000
7.06440000	-31.30680000
7.06480000	-31.34465000
7.06520000	-31.42036000
7.06560000	-31.32195000
7.06600000	-31.39009000
7.06640000	-31.32195000
7.06680000	-31.28408000
7.06720000	-31.39765000
7.06760000	-31.31438000
7.06800000	-31.31437000
7.06840000	-31.40522000
7.06880000	-31.37493000
7.06920000	-31.24623000
7.06960000	-31.30680000
7.07000000	-31.42036000
7.07040000	-31.36737000
7.07080000	-31.28408000
7.07120000	-31.23108000
7.07160000	-31.30678000
7.07200000	-31.35979000
7.07240000	-31.37493000
7.07280000	-31.38250000
7.07320000	-31.36737000
7.07360000	-31.32193000
7.07400000	-31.37493000
7.07440000	-31.41279000
7.07480000	-31.35223000
7.07520000	-31.39008000
7.07560000	-31.33709000
7.07600000	-31.27651000
7.07640000	-31.39008000
7.07680000	-31.29165000
7.07720000	-31.37493000
7.07760000	-31.37494000
7.07800000	-31.43551000
7.07840000	-31.28409000
7.07880000	-31.40522000
7.07920000	-31.35978000
7.07960000	-31.35222000
7.08000000	-31.30680000
7.08040000	-31.35980000
7.08080000	-31.32195000
7.08120000	-31.33710000
7.08160000	-31.35222000
7.08200000	-31.49606000
7.08240000	-31.30679000
7.08280000	-31.42036000
7.08320000	-31.39766000
7.08360000	-31.45822000
7.08400000	-31.34465000
7.08440000	-31.39007000
7.08480000	-31.25381000
7.08520000	-31.37494000
7.08560000	-31.35222000
7.08600000	-31.39008000
7.08640000	-31.38251000
7.08680000	-31.46579000
7.08720000	-31.35979000
7.08760000	-31.35979000
7.08800000	-31.37494000
7.08840000	-31.42794000
7.08880000	-31.28409000
7.08920000	-31.48093000
7.08960000	-31.31436000
7.09000000	-31.42037000
7.09040000	-31.32952000
7.09080000	-31.33708000
7.09120000	-31.35979000
7.09160000	-31.39765000
7.09200000	-31.29165000
7.09240000	-31.42794000
7.09280000	-31.36737000
7.09320000	-31.39007000
7.09360000	-31.42794000
7.09400000	-31.38251000
7.09440000	-31.32951000
7.09480000	-31.44308000
7.09520000	-31.51122000
7.09560000	-31.47336000
7.09600000	-31.49608000
7.09640000	-31.43550000
7.09680000	-31.33707000
7.09720000	-31.47337000
7.09760000	-31.40522000
7.09800000	-31.44308000
7.09840000	-31.31438000
7.09880000	-31.45823000
7.09920000	-31.39008000
7.09960000	-31.36736000
7.10000000	-31.32952000
7.10040000	-31.40522000
7.10080000	-31.30679000
7.10120000	-31.30679000
7.10160000	-31.33707000
7.10200000	-31.41280000
7.10240000	-31.35979000
7.10280000	-31.35221000
7.10320000	-31.26136000
7.10360000	-31.35223000
7.10400000	-31.32951000
7.10440000	-31.32194000
7.10480000	-31.35222000
7.10520000	-31.39008000
7.10560000	-31.33708000
7.10600000	-31.45822000
7.10640000	-31.26138000
7.10680000	-31.39007000
7.10720000	-31.32195000
7.10760000	-31.39008000
7.10800000	-31.32195000
7.10840000	-31.39765000
7.10880000	-31.30680000
7.10920000	-31.36736000
7.10960000	-31.31436000
7.11000000	-31.39007000
